id_cliente,id_venta,id_producto,cantidad,fecha_alta,fecha,nombre_cliente,nombre_cliente,email,email,ciudad,nombre_cliente,nombre_cliente,email,email,medio_pago,nombre_producto,nombre_producto,nombre_producto,nombre_producto,categoria,precio_unitario,precio_unitario,importe,precio_unitario,precio_unitario
81,60,91,4,2023-03-22,2024-04-04,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,Carlos Paz,Camila Ruiz,Camila Ruiz,camila.ruiz@mail.com,camila.ruiz@mail.com,transferencia,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Alimentos,4690,4690,18760,4690,4690
82,106,88,3,2023-03-23,2024-03-24,Lucas Lopez,Lucas Lopez,lucas.lopez@mail.com,lucas.lopez@mail.com,Alta Gracia,Lucas Lopez,Lucas Lopez,lucas.lopez@mail.com,lucas.lopez@mail.com,transferencia,Caldo Concentrado Carne,Caldo Concentrado Carne,Caldo Concentrado Carne,Caldo Concentrado Carne,Limpieza,2570,2570,7710,2570,2570
83,96,81,3,2023-03-24,2024-02-23,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,Rio Cuarto,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,tarjeta,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Alimentos,2520,2520,7560,2520,2520
83,96,68,1,2023-03-24,2024-02-23,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,Rio Cuarto,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,tarjeta,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Limpieza,2684,2684,2684,2684,2684
83,96,11,2,2023-03-24,2024-02-23,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,Rio Cuarto,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,tarjeta,Café Molido 250g,Café Molido 250g,Café Molido 250g,Café Molido 250g,Alimentos,2053,2053,4106,2053,2053
83,96,50,3,2023-03-24,2024-02-23,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,Rio Cuarto,Franco Gomez,Franco Gomez,franco.gomez@mail.com,franco.gomez@mail.com,tarjeta,Azúcar 1kg,Azúcar 1kg,Azúcar 1kg,Azúcar 1kg,Limpieza,727,727,2181,727,727
84,48,70,1,2023-03-25,2024-01-26,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,qr,Fernet 750ml,Fernet 750ml,Fernet 750ml,Fernet 750ml,Limpieza,4061,4061,4061,4061,4061
84,48,54,5,2023-03-25,2024-01-26,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,qr,Jabón de Tocador,Jabón de Tocador,Jabón de Tocador,Jabón de Tocador,Limpieza,1592,1592,7960,1592,1592
84,48,57,4,2023-03-25,2024-01-26,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,qr,Servilletas x100,Servilletas x100,Servilletas x100,Servilletas x100,Alimentos,4520,4520,18080,4520,4520
84,118,68,5,2023-03-25,2024-02-09,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,efectivo,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Limpieza,2684,2684,13420,2684,2684
84,118,68,3,2023-03-25,2024-02-09,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,efectivo,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Limpieza,2684,2684,8052,2684,2684
84,118,70,2,2023-03-25,2024-02-09,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,efectivo,Fernet 750ml,Fernet 750ml,Fernet 750ml,Fernet 750ml,Limpieza,4061,4061,8122,4061,4061
84,118,93,3,2023-03-25,2024-02-09,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,efectivo,Cepillo de Dientes,Cepillo de Dientes,Cepillo de Dientes,Cepillo de Dientes,Alimentos,2142,2142,6426,2142,2142
84,118,50,2,2023-03-25,2024-02-09,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,Cordoba,Pablo Sanchez,Pablo Sanchez,pablo.sanchez@mail.com,pablo.sanchez@mail.com,efectivo,Azúcar 1kg,Azúcar 1kg,Azúcar 1kg,Azúcar 1kg,Limpieza,727,727,1454,727,727
86,9,65,4,2023-03-27,2024-01-20,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,Cordoba,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,efectivo,Cerveza Rubia 1L,Cerveza Rubia 1L,Cerveza Rubia 1L,Cerveza Rubia 1L,Alimentos,2423,2423,9692,2423,2423
86,104,95,2,2023-03-27,2024-06-17,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,Cordoba,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,qr,Mascarilla Capilar,Mascarilla Capilar,Mascarilla Capilar,Mascarilla Capilar,Alimentos,1581,1581,3162,1581,1581
86,104,68,3,2023-03-27,2024-06-17,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,Cordoba,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,qr,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Limpieza,2684,2684,8052,2684,2684
86,104,68,5,2023-03-27,2024-06-17,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,Cordoba,Diego Torres,Diego Torres,diego.torres@mail.com,diego.torres@mail.com,qr,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Vino Blanco 750ml,Limpieza,2684,2684,13420,2684,2684
88,17,81,5,2023-03-29,2024-02-17,Felipe Castro,Felipe Castro,felipe.castro@mail.com,felipe.castro@mail.com,Villa Maria,Felipe Castro,Felipe Castro,felipe.castro@mail.com,felipe.castro@mail.com,efectivo,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Aceitunas Verdes 200g,Alimentos,2520,2520,12600,2520,2520
88,17,46,5,2023-03-29,2024-02-17,Felipe Castro,Felipe Castro,felipe.castro@mail.com,felipe.castro@mail.com,Villa Maria,Felipe Castro,Felipe Castro,felipe.castro@mail.com,felipe.castro@mail.com,efectivo,Lentejas Secas 500g,Lentejas Secas 500g,Lentejas Secas 500g,Lentejas Secas 500g,Limpieza,3036,3036,15180,3036,3036
88,17,74,3,2023-03-29,2024-02-17,Felipe Castro,Felipe Castro,felipe.castro@mail.com,felipe.castro@mail.com,Villa Maria,Felipe Castro,Felipe Castro,felipe.castro@mail.com,felipe.castro@mail.com,efectivo,Whisky 750ml,Whisky 750ml,Whisky 750ml,Whisky 750ml,Limpieza,2953,2953,8859,2953,2953
90,93,80,4,2023-03-31,2024-01-29,Guadalupe Ruiz,Guadalupe Ruiz,guadalupe.ruiz@mail.com,guadalupe.ruiz@mail.com,Rio Cuarto,Guadalupe Ruiz,Guadalupe Ruiz,guadalupe.ruiz@mail.com,guadalupe.ruiz@mail.com,efectivo,Helado de Frutilla 1L,Helado de Frutilla 1L,Helado de Frutilla 1L,Helado de Frutilla 1L,Limpieza,1981,1981,7924,1981,1981
90,93,66,3,2023-03-31,2024-01-29,Guadalupe Ruiz,Guadalupe Ruiz,guadalupe.ruiz@mail.com,guadalupe.ruiz@mail.com,Rio Cuarto,Guadalupe Ruiz,Guadalupe Ruiz,guadalupe.ruiz@mail.com,guadalupe.ruiz@mail.com,efectivo,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Cerveza Negra 1L,Limpieza,1533,1533,4599,1533,1533
90,93,91,3,2023-03-31,2024-01-29,Guadalupe Ruiz,Guadalupe Ruiz,guadalupe.ruiz@mail.com,guadalupe.ruiz@mail.com,Rio Cuarto,Guadalupe Ruiz,Guadalupe Ruiz,guadalupe.ruiz@mail.com,guadalupe.ruiz@mail.com,efectivo,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Desodorante Aerosol,Alimentos,4690,4690,14070,4690,4690
91,6,25,2,2023-04-01,2024-05-05,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,transferencia,Galletitas Vainilla,Galletitas Vainilla,Galletitas Vainilla,Galletitas Vainilla,Alimentos,4015,4015,8030,4015,4015
91,6,31,3,2023-04-01,2024-05-05,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,transferencia,Mix de Frutos Secos 200g,Mix de Frutos Secos 200g,Mix de Frutos Secos 200g,Mix de Frutos Secos 200g,Alimentos,3409,3409,10227,3409,3409
91,6,83,1,2023-04-01,2024-05-05,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,transferencia,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Queso Untable 190g,Alimentos,1830,1830,1830,1830,1830
91,6,59,4,2023-04-01,2024-05-05,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,transferencia,Chicle Menta,Chicle Menta,Chicle Menta,Chicle Menta,Alimentos,3612,3612,14448,3612,3612
91,83,5,2,2023-04-01,2024-05-28,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,efectivo,Agua Mineral 500ml,Agua Mineral 500ml,Agua Mineral 500ml,Agua Mineral 500ml,Alimentos,4777,4777,9554,4777,4777
91,83,26,2,2023-04-01,2024-05-28,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,efectivo,Alfajor Triple,Alfajor Triple,Alfajor Triple,Alfajor Triple,Limpieza,1001,1001,2002,1001,1001
91,83,73,5,2023-04-01,2024-05-28,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,efectivo,Gin 700ml,Gin 700ml,Gin 700ml,Gin 700ml,Alimentos,1561,1561,7805,1561,1561
91,83,51,2,2023-04-01,2024-05-28,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,Mendiolaza,Uma Sanchez,Uma Sanchez,uma.sanchez@mail.com,uma.sanchez@mail.com,efectivo,Sal Fina 500g,Sal Fina 500g,Sal Fina 500g,Sal Fina 500g,Alimentos,1745,1745,3490,1745,1745
92,7,63,3,2023-04-02,2024-05-06,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,Alta Gracia,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,efectivo,Granola 250g,Granola 250g,Granola 250g,Granola 250g,Alimentos,4337,4337,13011,4337,4337
92,110,6,1,2023-04-02,2024-05-19,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,Alta Gracia,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,efectivo,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Limpieza,4170,4170,4170,4170,4170
92,110,59,3,2023-04-02,2024-05-19,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,Alta Gracia,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,efectivo,Chicle Menta,Chicle Menta,Chicle Menta,Chicle Menta,Alimentos,3612,3612,10836,3612,3612
92,110,6,5,2023-04-02,2024-05-19,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,Alta Gracia,Mariana Rodriguez,Mariana Rodriguez,mariana.rodriguez@mail.com,mariana.rodriguez@mail.com,efectivo,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Jugo de Naranja 1L,Limpieza,4170,4170,20850,4170,4170
93,30,49,4,2023-04-03,2024-03-03,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,Alta Gracia,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,efectivo,Harina de Trigo 1kg,Harina de Trigo 1kg,Harina de Trigo 1kg,Harina de Trigo 1kg,Alimentos,2512,2512,10048,2512,2512
93,30,78,3,2023-04-03,2024-03-03,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,Alta Gracia,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,efectivo,Verduras Congeladas Mix,Verduras Congeladas Mix,Verduras Congeladas Mix,Verduras Congeladas Mix,Limpieza,4289,4289,12867,4289,4289
93,30,82,4,2023-04-03,2024-03-03,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,Alta Gracia,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,efectivo,Aceitunas Negras 200g,Aceitunas Negras 200g,Aceitunas Negras 200g,Aceitunas Negras 200g,Limpieza,2394,2394,9576,2394,2394
93,30,7,1,2023-04-03,2024-03-03,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,Alta Gracia,Gael Rojas,Gael Rojas,gael.rojas@mail.com,gael.rojas@mail.com,efectivo,Jugo de Manzana 1L,Jugo de Manzana 1L,Jugo de Manzana 1L,Jugo de Manzana 1L,Alimentos,3269,3269,3269,3269,3269
96,12,72,2,2023-04-06,2024-06-28,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,Cordoba,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,efectivo,Ron 700ml,Ron 700ml,Ron 700ml,Ron 700ml,Limpieza,3876,3876,7752,3876,3876
96,12,50,2,2023-04-06,2024-06-28,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,Cordoba,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,efectivo,Azúcar 1kg,Azúcar 1kg,Azúcar 1kg,Azúcar 1kg,Limpieza,727,727,1454,727,727
96,12,56,3,2023-04-06,2024-06-28,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,Cordoba,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,efectivo,Papel Higiénico x4,Papel Higiénico x4,Papel Higiénico x4,Papel Higiénico x4,Limpieza,2532,2532,7596,2532,2532
96,12,87,3,2023-04-06,2024-06-28,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,Cordoba,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,efectivo,Sopa Instantánea Pollo,Sopa Instantánea Pollo,Sopa Instantánea Pollo,Sopa Instantánea Pollo,Alimentos,1679,1679,5037,1679,1679
96,12,38,4,2023-04-06,2024-06-28,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,Cordoba,Rocio Gonzalez,Rocio Gonzalez,rocio.gonzalez@mail.com,rocio.gonzalez@mail.com,efectivo,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Mermelada de Frutilla 400g,Limpieza,1584,1584,6336,1584,1584
98,113,53,2,2023-04-08,2024-03-08,Camila Castro,Camila Castro,camila.castro@mail.com,camila.castro@mail.com,Cordoba,Camila Castro,Camila Castro,camila.castro@mail.com,camila.castro@mail.com,transferencia,Lavandina 1L,Lavandina 1L,Lavandina 1L,Lavandina 1L,Alimentos,1664,1664,3328,1664,1664
98,113,92,3,2023-04-08,2024-03-08,Camila Castro,Camila Castro,camila.castro@mail.com,camila.castro@mail.com,Cordoba,Camila Castro,Camila Castro,camila.castro@mail.com,camila.castro@mail.com,transferencia,Crema Dental 90g,Crema Dental 90g,Crema Dental 90g,Crema Dental 90g,Limpieza,2512,2512,7536,2512,2512
100,55,39,4,2023-04-10,2024-01-04,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,Cordoba,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,qr,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Helado Vainilla 1L,Alimentos,469,469,1876,469,469
100,62,47,4,2023-04-10,2024-05-01,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,Cordoba,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,transferencia,Garbanzos 500g,Garbanzos 500g,Garbanzos 500g,Garbanzos 500g,Alimentos,2939,2939,11756,2939,2939
100,62,95,3,2023-04-10,2024-05-01,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,Cordoba,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,transferencia,Mascarilla Capilar,Mascarilla Capilar,Mascarilla Capilar,Mascarilla Capilar,Alimentos,1581,1581,4743,1581,1581
100,87,53,2,2023-04-10,2024-04-20,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,Cordoba,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,qr,Lavandina 1L,Lavandina 1L,Lavandina 1L,Lavandina 1L,Alimentos,1664,1664,3328,1664,1664
100,87,86,2,2023-04-10,2024-04-20,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,Cordoba,Agustina Lopez,Agustina Lopez,agustina.lopez@mail.com,agustina.lopez@mail.com,qr,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Jugo en Polvo Limón,Limpieza,4090,4090,8180,4090,4090
